În ce constă compartimentarea corpului navei?,,"dispunerea compartimentului maşini în prova navei,lângă forepeak.",0,"dispunerea de tancuri de balast în borduri,la toate tipurile de nave.",0,"împărţirea corpului navei în compartimente etanşe,prin amplasarea pereţilor etanşi.",1
Cum se mai numeşte spaţiul cuprins între primul perete trasversal etanş şi etrava navei?,,coferdam.,0,forepeak.,1,afterpeak.,0
Cum se mai numeşte spaţiul cuprins între ultimul perete transversal etanş şi etamboul navei?,,coferdam.,0,forepeak.,0,afterpeak.,1
Ce este forepeak-ul?,,spaţiul cuprins între ultimul perete transversal etanş şi etamboul navei.,0,spaţiul cuprins între primul perete transversal etanş şi etrava navei.,1,spaţiul cuprins între compartimentul maşini şi magazia de marfă.,0
La ce folosesc coferdamurile?,,la păstrarea diferitelor dispozitive de vitalitate.,0,la amplasarea inventarului de avarie.,0,pentru limitarea avariilor de la un tip de compartiment la alt tip.,1
Unde apar cele mai fecvente avarii la corpul navei?,,"în prova,pupa şi dublul fund.",1,în magaziile de marfă.,0,în compartimentul maşini.,0
Una dintre măsurile constructive pentru asigurarea nescufundabilităţii navei este şi:,,"instruirea echipajului prin ""rolurile de echipaj"".",0,dotarea navei cu inventarul de avarie.,0,compartimentarea navei.,1
Poate fi considerată instalaţia de balast ca făcând parte dintre mijloacele de asigurare a vitalităţii  navei?,,"nu ,pentru că aceasta serveşte la asigurarea stabilităţii navei şi nu la asigurarea nescufundabilităţii ai.",0,da.,1,nu.,0
Pote fi considerată instalaţia de santină ca făcând parte dintre mijloacele de asigurare a vitalităţii navei?,,"nu ,pentru că aceasta serveşte la asigurarea stabilităţii navei şi nu la asigurarea nescufundabilităţii ai.",0,da.,1,nu.,0
"Pentru eliminarea apei şi redresarea poziţiei navei avariate,navele sunt dotate cu:",,instalaţii de stins incendiul.,0,instalaţii de filtrare-separare a apelor de santină.,0,instalaţii de santină şi balast.,1
"Pentru umplerea/golirea tancurilor de balast,în vederea îmbunătăţirii stabilităţii navei este folosită:",,instalaţia de santină.,0,instalaţia de balast.,1,instalaţia de stins incendiul cu apă.,0
"Ce instalaţii sunt destinate umplerii sau golirii tancurilor de balast,în vederea corectării poziţiei navei în diverse situaţii de încărcare şi navigaţie ?",,instalaţia de stins incendiu cu apă.,0,instalaţia de santină.,0,instalaţia de balast.,1
Evidenţiaţi unul din principalele mijloace pasive de asigurare a vitalităţii navelor.,,pompe de santină şi balast.,0,dispozitive  şi instalaţii de vitalitate.,0,amplasarea mecanismelor.,1
Evidenţiaţi unul din principalele mijloace pasive de asigurare a vitalităţii navelor.,,dotarea cu pompe de santină şi balast de rezervă.,0,compartimentarea navei.,1,compartimentul de avarie.,0
Evidenţiaţi unul din principalele mijloace pasive de asigurare a vitalităţii navelor.,,deschiderile etanşe.,1,mijloacele de avertizare şi semnalizare în caz de avarie.,0,dotarea cu echipamente adecvate acestui scop.,0
Evidenţiaţi unul din principalele mijloace pasive de asigurare a vitalităţii navelor în caz de incendiu..,,modul de dispunere a tancurilor.,0,protecţia constructivă contra incendiilor.,1,modul de amplasare al coferdamurilor.,0
În ce constă protecţia constructivă contra incendiilor la nave?,,"separarea de restul navei a încăperilor locuite,prin compartimentări având o  rezistenţă termică şi mecanică corespunzătoare.",1,dotarea navelor cu mijloace de stingere performante.,0,instruirea corespunzătoare a echipajului şi dotarea cu tehnică de stingere performantă.,0
În ce constă protecţia constructivă contra incendiilor la nave?,,instruirea corespunzătoare a echipajului şi dotarea cu tehnică de stingere performantă.,0,sisteme de atenţionare şi instalaţii de stingere.,0,"posibilitatea de a detecta,localiza şi stinge incendiul acolo unde el s-a produs.",1
Care este unul dintre elementele ce concură la protecţia constructivă contra incendiilor la nave?,,protejarea ieşirilor.,1,sisteme de atenţionare şi instalaţii de stingere.,0,modul de utilizare a tehnicii din dotare.,0
Rolul instalaţie de stins incendiul la nave este acela de a feri nava şi echipajul de pericolul pe care îl reprezintă focul.Poate fi considerată această instalaţie ca făcând parte din mijloacele de asigurare a vitalităţii?,,"nu,pentru că aceste instalaţii nu au rol în asigurarea flotabilităţii şi nescufundabilităţii navei.",0,nu pentru că aceste instalaţii fac parte dintre mijloacele active.,0,da.,1
"Rolul instalaţiei de balast este acela de a asigura navei o asietate şi bandă corespunzătoare funcţie de modul de încărcare şi condiţiile de navigabilitate.Poate fi considerată această instalaţie,în condiţiile date,ca făcând parte dintre mijloacele de asigurare a vitalităţii?",,"nu,pentru că în aceste condiţii ea îndeplineşte un alt rol.",0,da.,1,"da,pentru că asigurarea plutirii pe asietă şi bandă dreaptă este tot un mijloc de asigurare a vitalităţii.",0
"Instalaţia de santină are rolul de drenare a santinelor unor compartimente în urma acumulării unor scurgeri de produse lichide provenind din activitatea de exploatare curentă.Poate fi considerată această instalaţie ,în condiţiile date,ca făcând parte dintre mijloacele de asigurare a vitalităţii?",,"nu, pentru că în  aceste condiţii ea îndeplineşte un alt rol.",0,"da, pentru că acest lucru contribuie la asigurarea nescufundabilităţii navei.",0,da.,1
"Care sunt instalaţiile pentru asigurarea vitalităţii,cu care este dotată orice navă?",,instalaţiile de încărcare-descărcare şi de legare.,0,"instalaţiile de balast,santină şi stins incendii.",1,instalaţii de salvare şi remorcare.,0
Ce presupune compartimentarea navei?,,"dotarea navei,din construcţie,cu pereţi etanşi despărţitori care să asigure compartimente etanşe navei.",1,"reguli impuse de normele de registru,privind compartimentele etanşe ale navei.",0,dispunerea pereţilor despărţitori între magaziile de mărfuri.,0
În ce categorie  de activităţi specifice putem să integrăm măsurile care se iau pentru asigurarea nescufundabilităţii navei?,,măsuri tehnico-organizatorice.,0,măsuri constructive.,0,"măsuri tehnico-organizatorice, constructive şi măsuri pentru menţinerea şi restabilirea navei avariate.",1
Una dintre măsurile constructive pentru asigurarea nescufundabilităţii navei este şi:,,dotarea cu mijloace adecvate.,0,compartimentarea navei.,1,existenţa instalaţiei de salvare.,0
În afara mijloacelor pasive de care dispune nava pentru asigurarea vitalităţii mai există şi altele.Care sunt acelea?,,instalaţiile de santină şi balast.,0,instalaţiile de santină şi cele de stins incendiul.,0,mijloacele active.,1
Ce sunt mijloacele active  de asigurarea vitalităţii navei?,,"sunt acele mijloace care asigură vitalitatea navei,prin utilizarea lor de către echipajul navei.",1,instalaţiile de santină şi cele de stins incendiul.,0,instalaţiile de santină şi balast.,0
Ce instalaţii fac parte din categoria mijloacelor active de asigurare  a vitalităţii navei?,,instalaţiile de detectare şi avertizare contra incendiilor.,0,instalaţiile de santină şi balast.,0,"instalaţiile de santină,balast, incendiu.",1
Care sunt principalele mijloace de care dispune nava pentru stingerea incendiilor în scopul menţinerii vitalităţii ei?,,"detectoare de incendiu,instalaţia de stins incendiul,stingătoare portabile.",0,mijloace active şi mijloace pasive.,1,instalaţii de stins incendiul cu sprinklere.,0
Care sunt mijloacele active de combatere a incendiilor la nave în scopul asigurării vitalităţii ei?,,mijloacele de stingere portabile şi instalaţii specializate.,1,"instalaţii de stins incendiu cu apă,bioxid de carbon,pulberi chimice,abur,spumă chimică şi mecanică.",0,instalaţiile de detectare automată a incendiilor.,0
"Cu ce tipuri de instalaţii sunt dotate,în general navele, în scopul stingerii incendiilor?",,"instalaţii de stingere cu apă, spumă, praf, bioxid de carbon.",1,"instalaţii de stingere cu sprinklere, instalaţii de stingere cu apă, spumă, praf, bioxid de carbon, abur.",0,"instalaţii de stingere cu splrinklere, inatalaţii de stingere cu apă, spumă, praf, bioxid de carbon, abur, haloni.",0
"În ce condiţii poate fi utilizată la navă, instalaţia de stingere cu bioxid de carbon pentru combaterea incendiilor?",,această instalaţie poate fi utilizată numai pentru stingera incendiilor de natură electrică.,0,numai pentru stingerea incendiilor în compartimente unde există duze de distribuţie a acestui agent de stingere şi care pot fi închise etanş.,1,"numai în compartimentele de maşini,camera cârmei,magazii de marfă,etc.",0
Care este cea mai utilizată metodă de prevenire a incendiilor la navele care transportă produse petroliere cu risc ridicat de inflamabilitate?,,"interzicerea fumatului în locurile nepermise, lucrul cu flacără deschisă interzis, lucrul fără scule metalice care pot produce scântei.",0,introducerea gazului inert în tancurile de marfă.,1,inundarea punţilor cu o perdea de apă.,0
Găurile de apă se clasifică funcţie de:,,starea de încărcare a navei.,0,"provenienţa, dimensiunile,poziţia şi aspectul lor.",1,modul lor  de astupare,0
"În cadrul măsurilor tehnico-organizatorice ce se iau în timpul exploatării navei,pentru asigurarea nescufundabilităţii navei,intră:",,menţinerea în stare de funcţionare a instalaţiilor de vitalitate.,1,existenţa întinzătorilor de sart.,0,existenţa şomarilor şi turnicheţilor.,0
Găurile de apă sunt:,,orificii practicate în punţi pentru scurgere.,0,găuri prin care se face o trecere a unei parâme sau a lanţurilor de ancoră.,0,spărturi din corpul navei ce apar ca urmare a diverselor avarii.,1
Cum se clasifică găurile de apă?,,"după provenienţă, dimensiuni şi aspect.",1,după posibiliatea de obturare şi poziţia faţă de nivelul apei.,0,după gradul de pericol pe care-l prezintă pentru navă.,0
Cum se clasifică găurile de apă?,,după gradul de pericol pe care-l prezintă pentru navă.,0,"după dimensiuni,după poziţia în raport cu suprafaţa apei.",1,"după locul în care s-au produs(prova,pupa, babord.tribord).",0
Cum se clasifică găurile de apă?,,"după locul în care s-au produs(prova,pupa, babord.tribord).",0,după gradul de pericol pe care-l prezintă pentru navă.,0,"după aspect,după poziţia  în raport cu suprafaţa apei,după dimensiuni,după provenienţă.",1
Care tipuri de găuri de apă sunt incluse într-o clasificare tinând cont de provenienţa acestora?,,găuri de apă produse în urma coliziunii cu alte nave.,1,găuri de apă dispuse deasupra liniei de plutire.,0,găuri de apă cu aspect neregulat.,0
Care tipuri de găuri de apă sunt incluse într-o clasificare tinând cont de provenienţa acestora?,,găuri de apă dispuse în zona liniei de plutire.,0,găuri de apă cauzate de eşuări.,1,găuri de apă cu aspect regulat.,0
Care tipuri de găuri de apă sunt incluse într-o clasificare tinând cont de provenienţa acestora?,,găuri de apă dispuse în zona liniei de plutire.,0,"găuri de apă mici,mijlocii,mari şi foarte mari.",0,găruri de apă cauzate de coliziuni cu corpuri care  plutesc sau sunt în imersiune.,1
Cum se clasifică găurile de apă după dimensiuni?,,"găuri de apă mici,mijlocii,mari, foarte mari.",1,găuri de apă mari şi foarte mari.,0,găuri de apă cu aspect regulat şi găuri cu aspect neregulat.,0
Cum se clasifică găurile de apă funcţie de aspectul lor?,,"găuri de apă mici,mijlocii,mari, foarte mari.",0,găuri de apă dispuse deasupra liniei de plutire sau sub linia de plutire.,0,găuri de apă cu aspect regulat şi margini netede şi cu aspect neregulat şi margini deformate.,1
"În timpul exploatării unei nave,pot apare accidente care să ducă la perforarea corpului acesteia.Aceste perforaţii se numesc găuri de apă.Cum se clasifică acestea? ",,"după locul unde s-au produs(prova,pupa, babord,tribord).",0,după gradul de pericol pe care-l prezintă pentru navă.,0,"după aspect,după poziţia  în raport cu suprafaţa apei,după dimensiuni,după provenienţă.",1
Ce reprezintă inventarul de avarie al unei nave?,,totalitatea materialelor şi dispozitivelor pentru combaterea avariei corpului navei.,1,totalitatea mijloacelor active şi pasive cu care este dotată nava.,0,"totalitatea instalaţiilor din dotarea navelor,care contribuie decisiv la salvarea navei în caz de avarie.",0
Din ce este constituit inventarul de avarie al unei nave?,,"totalitatea sculelor,dispozitivelor şi materialelor care se află în inventarul navei.",0,"inventarul de avarie este format din panouri cu margini moi,paiete întărite şi chesoane de ciment.",0,"toate dispozitivele,sculele şi materialele utilizate în lupta pentru combaterea avariei corpului navei.",1
"Este corectă formularea : inventarul de avarie este constituit din totalitatea sculelor, materialelor şi dispozitivelor pentru combaterea avariei corpului navei?",,da.,1,nu.,0,nu pentru că această formulare este incompletă.,0
Ce cuprinde inventarul de avarie al unei nave?,,instalaţii pentru asigurarea nescufundabilităţii navei.,0,"materialele,sculele şi dispozitivele folosite pentru astuparea găurilor de apă.",1,documentaţii cu regulile pe care trebuie să le îndeplinească echipajul în caz de avarie.,0
Ce cuprinde inventarul de avarie al unei nave?,,instalaţii care concură la asigurarea vitalităţii navei.,0,mijloacele de evacuare a apei din compartimentele inundate.,0,"paiete,plasturi cu margini moi,cleme de avarie cu şurub.",1
Ce cuprinde inventarul de avarie al unei nave?,,"paiete,plasturi, dispozitive de prindere şi fixare,dulapi,truse de scule.",1,"plasturi,panouri, dopuri,capace,scule universale de pescuit.",0,mijloace de evacuare a apei din compartimentele inundate.,0
Care este numărul minim de posturi de avarie existente pe o navă maritimă sau fluvială de mărime mare?,,unu.,0,trei.,0,două.,1
Care este culoarea în care sunt vopsite obiectele inventarului de avarie?,,albastru.,1,galben.,0,roşu.,0
Care este logica pentru care obiectele care fac parte din inventarul de avarie sunt vopsite în roşu?,,pentru a putea fi recunoscute uşor şi pentru a preveni utilizarea lor în alte scopuri.,0,aceasta este culoarea standardizată şi obligatorie prin norme de Registru.,0,obiectele care fac parte din inventarul   de avarie nu sunt vopsite în roşu.,1
Care este logica pentru care obiectele care fac parte din inventarul de avarie sunt vopsite în dungi albastre?,,aceasta este culoarea standardizată şi obligatorie prin norme de Registru.,0,pentru a putea fi recunoscute uşor şi pentru a preveni utilizarea lor în alte scopuri.,1,obiectele care fac parte din inventarul   de avarie nu sunt vopsite în dungi albastre.,0
Unde trebuie să fie amplasat un post de avarie?,,în magazia de piese şi materiale.,0,în picul prova sau pupa.,0,pe puntea principală a navei.,1
Unde trebuie să fie amplasat un post de avarie?,,în picul pupa.,0,în apropierea compartimentului maşini.,1,în magazia de marfă.,0
"Dacă o navă are mai mult de două posturi de avarie,unul trebuie să fie amplasta în imediata vecinătate a compartimentului de maşini.Cum se marchează un astfel de compartiment?",,printr-o etichetă care să ateste tipul de compartiment.,0,prin inscripţii în engleză şi limba ţării de înmatriculare.,0,prin inscripţionare şi vopsirea uşii parţial sau total albastru.,1
Cum trebuie să fie amplasat compartimentul destinat depozitării materialelor de vitalitate?,,"astfel încât să permită accesul uşor şi rapid,în locuri fără pericol de degradare.",1,"astfel încât să permită accesul a doi membri din echipaj,în acelaşi timp,astfel încât să permită deschiderea concomitentă a două uşi de intrare în compartiment.",0,în locuri cu acces foarte uşor şi cu orientarea deschiderilor spre borduri.,0
"Dacă spargerea unui tanc nu este evidentă,cum se face cercetarea acestei eventuale avarii?",,prin deschiderea sub un unghi mic a porţilor etanşe ale compartimentelor.,0,vizual.,0,cu ajutorul traductoarelor de nivel sau al sondării manuale.,1
Paietul se utilizează pentru astuparea găurilor de apă:,,mijlocii.,0,mari.,1,mici.,0
Ce este plasturele cu margini moi?,,este un dispozitiv cu care se astupă găurile de dimensiuni mici şi mijlocii.,0,este un dispozitiv cu care se astupă găurile de dimensiuni mari.,0,"un panou din scânduri de lemn,de formă pătrată, dreptunghiulară sau de oricare altă formă geometrică,având pe contur aplicate perne(margini moi) de etanşare.",1
Ce este plasturele cu margini moli?,,"este un panou din lemn de diverse forme(pătrat,rotund, dreptunghiular) având aplicate pe margini perne moi de etanşare.",1,plasture cu margini moi face parte din categoria materialelor de avarie.,0,este un panou rigid care se aplică pe gaura de apă.,0
Găurile de apă mijlocii se astupă cu:,,panouri cu margini moi.,1,dopuri şi pene.,0,montanţi.,0
Găurile de apă situate în dreptul gurnei se astupă de regulă cu:,,panouri rigide.,0,panouri cu margni moi.,0,chesoane de ciment.,1
"Găurile de apă mici se pot astupa cu dopuri,pene sau utilizând un dispozitiv numit:",,pontilul reglabil.,0,şurubul de fund.,1,panou cu margini moi.,0
Cum se introduce şurubul de fund pentru obturarea găurii de apă?,,de la exteriorul către interiorul navei.,1,de la interiorul către exteriorul navei.,0,cu ajutorul pontilului reglabil.,0
Cum se vopsesc dopurile şi penele din lemn din esenţă moale?,,în albastru.,0,în galben.,0,nu se piturează.,1
Ce reprezintă desenul de mai jos?,imagini\cvn_011.jpg,un panou cu margini moi.,1,un plasture de vitalitate.,0,un punct rigid.,0
Ce este clema de avarie cu şurub?,,un dispozitiv folosit pentru fixarea panourilor peste gaura de apă.,1,un dispozitiv folosit pentru fixarea paietului peste gaura de apă.,0,un dispozitiv folosit pentru fixarea pontilului reglabil.,0
Din ce este confecţionat panoul cu margini moi?,,din două foi de pânză de velă ce au între ele un stat uniform de material vegetal.,0,din două straturi de scânduri între care se pune o pânză de velă îmbibată în seu şi o garnitură de cauciuc la partea interioară a panoului.,1,"din patru foi de pânză de velă ce au între le  un stat uniform de material vegetal,iar la margini cu o saulă ce are la colţuri ochi de rodanţă.",0
Din ce este confecţionat paietul utilizat pentru astuparea găurilor de apă mari şi foarte mari?,,din două straturi de scânduri între care se pune o pânză de velă îmbibată în seu şi o garnitură de cauciuc la partea interioară a panoului.,0,"din două foi de pânză de velă ce au între ele un stat uniform de material vegetal,iar la margini o grandee şi având la cele patru colţuri câte un  ochi cu rodantă pentru prinderea parâmelor..",1,din două straturi de scânduri dispuse pe direcţii opuse.,0
Cum este confecţionat paietul utilizat pentru astuparea găurilor de apă mari şi foarte mari?,,paietul nu se foloseşte pentru astuparea găurilor de apă foarte mari.,0,din lemn având diverse forme geometrice şi care are prevăzut pe margini perne moi de etanşare.,0,"din foi de pânză impermeabilă ce au între ele un strat uniform de material vegetal,uneori şi o plasă de sârmă cu scopul de rigidizare şi prevăzut la colţuri cu ochi cu rodantă şi ochiuri pentru parâmele de manevră,parâmele de fund şi pentru braţele paietului.",1
Cum se numeşte elementul reprezentat în desenul alăturat?,imagini\cvn_012.jpg,panou cu margini moi.,0,dispozitiv de vitalitate.,0,paiet împletit,1
Din ce este alcătuit pontilul reglabil?,,dintr-o bară metalică între care se află două piese mobile prevăzute cu cârlige pentru fixare pe coastele navei.,0,dintr-o tijă filetată prevăzută cu piuliţă fluture şi care are la capăt o furcă metalică basculantă fixată cu un bolţ.,0,"dintr-o ţeavă metalică filetată,în care se introduce o tijă cu orificii de reglare a lungimii.",1
Din ce este alcătuită clema de avarie cu şurub?,,dintr-o bară metalică între care se află două piese mobile prevăzute cu cârlige pentru fixare pe coastele navei.,0,dintr-o tijă filetată prevăzută cu piuliţă fluture şi care are la capăt o furcă metalică basculantă fixată cu un bolţ.,1,"dintr-o ţeavă metalică filetată,în care se introduce o tijă cu orificii de reglare a lungimii.",0
Din ce este alcătuit dispozitivul universal de strângere?,,dintr-o bară metalică între care se află două piese mobile prevăzute cu cârlige pentru fixare pe coastele navei.,1,dintr-o tijă filetată prevăzută cu piuliţă fluture şi care are la capăt o furcă metalică basculantă fixată cu un bolţ.,0,"dintr-o ţeavă metalică filetată,în care se introduce o tijă cu orificii de reglare a lungimii.",0
Prin ce parte a navei se aduce paietul rigid în dreptul găurii de apă?,,prin partea cea mai apropiată de gaura de apă.,0,prin pupa navei.,0,prin prova navei.,1
Se poate aplica paietul peste gaura de apă în timpul marşului navei?,,da.,0,nu.,1,depinde de mărimea găurii.,0
"Ce repezintă dopurile şi penele de lemn,în cadrul inventarului de avarie al navei?",,scule de vitalitate.,0,dispozitive de vitalitate.,0,materiale de vitalitate.,1
"Ce reprezintă grinzile şi dulapii din lemn de esenţă moale,în cadrul inventarului de avarie al navei?",,scule de vitalitate.,0,dispozitive de vitalitate.,0,materiale de vitalitate.,1
"În inventarul de avarie se găsesc în mod obligatoriu pânza de velă,foi de cauciuc şi stupa gudronată,câlţi,etc.Ce sunt aceste repere?",,scule de vitalitate.,0,dispozitive de vitalitate.,0,materiale de vitalitate.,1
În ce categorie intră trusa de matelotaj în cadrul inventarului de avarie al navei?,,în categoria sculelor de vitalitate.,1,în categoria dispozitivelor de vitalitate.,0,în categoria materialelor de vitalitate.,0
"Ce este panoul format din două straturi de scândură,dispuse pe direcţii diefrite,care au între ele straturi de pânză de velă şi pe contur perne moi de etanşare?",,paietul de avarie utilizat pentru astuparea găurilor de apă mari.,0,panoul cu margini moi utilizat pentru astuparea găurilor de apă mici şi mijlocii.,1,pontilul reglabil.,0
Ce este specific panoului cu margini moi?,,ochiurile de rodanţă din colţuri.,0,se foloseşte la astuparea găurilor de apă din zona gurnei.,0,"pânza de velă îmbibată cu vaselină,pusă între două rânduri de scânduri.",1
Ce tipuri de găuri de apă se obturează cu ajutorul panoului cu margini moi?,,mici.,0,mari.,0,mijlocii.,1
Panoul cu margini moi nu se foloseşte pentru astuparea găurilor de apă:,,din zona gurnei.,1,de sub linia de plutire.,0,de deasupra liniei de plutire.,0
Cu ce nu se poate fixa panoul cu margini moi peste gaura de apă?,,cu pontilul reglabil.,0,cu clema de avarie cu şurub.,0,cu şurubul de fund.,1
Unde poate fi folosit panoul cu margini moi în scopul etanşării găurilor de apă?,,pe suprafeţele plane ale navei.,1,în zona gurnei.,0,pe suprafeţele curbe ale navei.,0
Desenul de mai jos reprezintă un panou cu margini moi.Ce este reperul 1?,imagini\cvn_011.jpg,marginile moi.,0,strat de scânduri exterior.,1,pânză de velă.,0
Desenul de mai jos reprezintă un panou cu margini moi.Ce reprezintă reperul 2?,imagini\cvn_011.jpg,strat exterior de scânduri.,0,pânză de velă.,1,margini moi.,0
Desenul de mai jos reprezintă un panou cu margini moi.Ce reprezintă reperul 3 ?,imagini\cvn_011.jpg,strat interior de scânduri.,1,pânză de velă.,0,strat exterior de scânduri.,0
În desenul alăturat este reprezentat un şurub de fund.Ce este reperul 1?,imagini\cvn_014.jpg,flanşa de etanşare.,0,şurubul propriu-zis.,1,piuliţa de strângere.,0
În desenul alăturat este reprezentat un şurub de fund.Ce este reperul 4?,imagini\cvn_014.jpg,şurubul propriu-zis.,0,dispozitivul de prindere.,0,orificiul de prindere al saulei.,1
Se pot astupa găurile de apă mijlocii cu ajutorul şurubului de fund?,,da.,0,nu.,1,"dacă sunt situate sub linia de plutire,da.",0
Care dintre afirmaţiile de mai jos este adevărată?,,şurubul de fund se foloseşte la astuparea găurilor situate sub linia de plutire.,0,şurubul de fund se foloseşte la astuparea găurilor de apă din zona gurnei.,0,şurubul de fund se foloseşte la astupareea găurilor de apă mici situate pe fundul navei.,1
Ce fel de găuri de apă se astupă cu ajutorul clemei de avarie cu cu şurub?,,găuri de apă mici.,0,găuri de apă mijlocii.,0,nici un fel de găuri de apă.,1
Clema de avarie cu şurub se foloseşte pentru fixarea panoului cu margini moi în scopul astupării găurilor de apă:,,mici.,0,mijlocii.,1,mari.,0
În desenul alăturat este reprezentat:,imagini\cvn_013.jpg,dispoZitivul de avarie cu şurub.,0,şurubul de fund.,0,clema de avarie cu şurub.,1
Desenul de mai jos reprezintă un panou cu margini moi.Ce este reperul 4?,imagini\cvn_011.jpg,strat interior de scânduri.,0,margini moi.,1,pânză de velă.,0
Ce reprezintă desenul de mai jos?,imagini\cvn_014.jpg,un dispozitiv de strângere.,0,pontilul reglabil.,0,şurubul de fund.,1
Ce fel de găuri putem încerca să le obturăm cu ajutorul şurubului de fund?,,găurile de apă mici.,1,găurile de apă mijlocii.,0,găurile de apă de deaasupra liniei de plutire.,0
Ce este şurubul de fund în contextul în care acesta este considerat ca fiind un dispozitiv de asigurare a vitalităţii unei nave?,,se foloseşte împreună cu dispozitivul universal de strângere.,0,este un şurub prevăzut cu piuliţă şi garnituri de cauciuc şi care la capătul filetat are un orificiu pentru prinderea saulei.,1,este un dispozitiv de dimensiuni mari care ajută la obturarea găurilor de apă mici şi mijlocii.,0
În desenul alăturat este reprezentat un şurub de fund.Ce este reperul 2?,imagini\cvn_014.jpg,flanşe de etanşare.,0,garnituri de cauciuc sau alt material similar.,1,piuliţe de prindere.,0
În desenul alăturat este reprezentat un şurub de fund.Ce este reperul 3?,imagini\cvn_014.jpg,flanşe de etanşare.,0,garnituri de cauciuc sau alt material similar.,0,piuliţe de strângere.,1
Ce tipuri de găuri de apă se pot obtura cu ajutorul dispozitivului universal de strângere?,,găuri de apă mici.,0,găuri de apă mijlocii.,0,nici un fel de găuri de apă.,1
Ce tipuri de găuri de apă se pot obtura cu ajutorul dispozitivului universal de strângere şi al panoului cu margini moi?,,găuri de apă mici.,0,găuri de apă mijlocii.,1,găuri de apă mari.,0
În desenul alăturat se prezintă modul de fixare a unui panou cu margini moi cu ajutorul unui dispozitiv.De ce fel de dispozitiv este vorba?,imagini\cvn_015.jpg,dispozitivul universal de strângere.,0,şurubul universal.,0,clema de avarie.,1
În desenul alăturat se prezintă modul de fixare a unui panou cu margini moi cu ajutorul unui dispozitiv.De ce fel de dispozitiv este vorba?,imagini\cvn_016.jpg,dispozitivul universal de strângere.,1,şurubul universal.,0,clema de avarie.,0
Cum este fixat panoul cu margini moi în desenul alăturat?,imagini\cvn_017.jpg,cu ajutorul clemei de avarie.,0,cu ajutorul dulapilor şi penelor de fixare.,1,cu ajutorul dispozitivului universal.,0
Clema de avarie cu şurub este:,,o instalaţia de vitalitate.,0,o sculă de vitaliate.,0,un dispozitiv de vitalitate.,1
Ce tipuri de găuri se astupă cu ajutorul pontilului reglabil?,,găuri de apă mici.,0,mijlocii.,0,cu pontilul reglabil nu se astupă găuri.de apă.,1
În ce scop se utilizează la nave pontilul reglabil?,,pentru astuparea găurilor de apă mici şi mijlocii.,0,pentru fixarea panourilor cu margini moi pe găurile de apă mici şi mijlocii.,1,pentru asiguarea vitalităţii navei  în condiţii de avarie.,0
Ce reprezintă imaginea alăturată?,imagini\cvn_018.jpg,un dispozitiv universal de strângere.,0,o clemă de avarie.,0,un pontil reglabil.,1
În figura de mai jos este prezentată:,imagini\cvn_016.jpg,fixarea panoului cu margini moi cu ajutorul pontilului reglabil.,0,astuparea găurilor de apă foarte mari.,0,fixarea panoului cu margini moi cu ajutorul dispozitivului universal de strângere.,1
În figura de mai jos este prezentată:,imagini\cvn_015.jpg,fixarea panoului cu margini moi cu ajutorul pontilului reglabil.,0,fixarea panoului cu margini moi cu ajutorul  clemei de avarie cu şurub.,1,fixarea panoului cu margini moi cu ajutorul dispozitivului universal de strângere.,0
Cum este fixat panoul cu margini moi în figura de mai jos?,imagini\cvn_017.jpg,cu pontili reglabili.,0,cu pene şi grinzi de lemn.,1,cu dispozitivul universal de strângere.,0
În desenul alăturat este prezentată una dintre soluţiile de fixare a panoului cu margini moi pentru obturarea găurii de apă.Ce reprezintă reperul 1?,imagini\cvn_017.jpg,dulapi de fixare.,0,pana de prindere.,0,element de rezistenţă a navei.,1
În desenul alăturat este prezentată una dintre soluţiile de fixare a panoului cu margini moi pentru obturarea găurii de apă.Ce reprezintă reperul 2?,imagini\cvn_019.jpg,element de rezistenţă a navei.,0,pana de susţinere.,0,grinda de tensionare.,1
În desenul alăturat este prezentată una dintre soluţiile de fixare a panoului cu margini moi pentru obturarea găurii de apă.Ce reprezintă reperul 3?,imagini\cvn_020.jpg,element de rezistenţă a navei.,0,pene de tensionare.,1,grinda de sprijin.,0
În desenul alăturat este prezentată una dintre soluţiile de fixare a panoului cu margini moi pentru obturarea găurii de apă.Ce reprezintă reperul 4?,imagini\cvn_021.jpg,grinda de susţinere.,0,panou cu margini moi.,1,gaura de apă.,0
În desenul alăturat este prezentată una dintre soluţiile de fixare a panoului cu margini moi pentru obturarea găurii de apă.Ce reprezintă reperul 1?,imagini\cvn_022.jpg,clema de avarie cu şurub.,0,pontilul reglabil.,0,dispozitivul universal.,1
În desenul alăturat este prezentată una dintre soluţiile de fixare a panoului cu margini moi pentru obturarea găurii de apă.Ce reprezintă reperul 2?,imagini\cvn_023.jpg,element de rezistenţă a navei.,1,dispouitiv de fixare.,0,element de sprijin.,0
În desenul alăturat este prezentată una dintre soluţiile de fixare a panoului cu margini moi pentru obturarea găurii de apă.Ce reprezintă reperul 3?,imagini\cvn_024.jpg,element de structură de rezistenţă.,0,tabla cu gaura de apă.,1,table de susţinere.,0
În desenul de mai jos este reprezentat modul de astupare a unei găuri de apă cu cheson de ciment.Ce reprezintă elementul notat cu 1?,imagini\cvn_025.jpg,gaura de apă.,0,paiet rigid.,1,tabla corpului navei.,0
